Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h	Ratio_30h
SIPA1L1	0.215023393088277	0.209333266396842	0.0343212080482471	-0.158285407448604	-0.0266919953777977
SIPA1L2	-0.263035871417103	-0.0461917135982744	-0.0710464719127163	-0.519266015596394	-0.18488316064382
SIPA1L3	0.089663737563303	0.433020205216484	0.278550910666328	-0.149183066414519	0.423430358818323
SIRT1	-0.397671490263014	-0.290280359763097	-0.495270192297953	-0.387073674528698	-0.558244590976581
SIRT2	0.38082575771597	0.608726581522855	0.589149889676363	0.506150037543839	0.807443809661256
SIRT3	0.498464762020752	0.495683527843703	0.44000231103099	0.409700927854011	0.368895651799386
SIRT4	0.41760435116597	1.11053574377389	0.623778020426197	1.31172062017745	1.09038694184808
SIRT5	0.236435827603493	0.314568263523524	0.150124958238322	0.343382031740877	0.30716539197027
SIRT6	0.475750340445706	0.227127591497997	0.162692978723117	-0.0133967621462959	0.348721325910891
SIRT7	0.363530241466416	0.151444565187677	0.476996930055912	0.151035156467589	0.372664198583396
SIT1	0.0498360343128622	-0.0705499499367226	-0.422478823359003	-0.468666663958084	-0.56660960060312
SIVA1	0.28915105692999	-0.351489577261898	-0.281016394964743	-0.0975038215073121	0.450999013662227
SIX5	0.531949549511137	0.346473369992298	0.46541112615968	0.215562276865963	0.672839625207991
SKA1	-0.106804324033702	0.0844967761445639	-0.36070820107091	-0.258386996018772	-0.133942822410867
SKA2	-0.31612264621045	-0.398336484222045	-0.560661346458692	-0.419435313070708	-0.735333173392647
SKA3	-0.353691355946151	-0.35252389947668	-0.533905943408569	-0.231169629293411	-0.343231027971636
SKAP1	-0.295665041961148	-0.123640081729856	-0.641420394189352	-0.150014352548583	-0.486601016430468
SKI	-0.265444455444229	-0.343436236341457	-0.154110900027169	-0.399747334711005	0.124332381810489
SKIL	-0.882637075792159	-0.409355439832456	-0.728329558641948	-1.40468481617818	-0.51576830856195
SKIV2L	0.0327745764160299	0.0655007899758737	0.0456334929515216	0.0413028868173018	0.273437166320512
SKIV2L2	-0.36606057556154	-0.553575988343222	-0.53876760306186	-0.261346894569723	-0.612092131342687
SKOR1	0.100822491103537	-0.125398293250769	0.389140600172859	0.196343816421968	0.745412629510559
SKP1	-0.582378944475401	-0.731839597835039	-0.723473785449162	-0.203036562654625	-0.610180787232147
SKP1P1	-0.48567235346196	-0.804119359185514	-0.732119728977085	-0.0618960681068697	-0.56275936573727
SKP2	-0.265159948019217	-0.314574377217722	-0.437798115331466	-0.230578942988396	-0.314737482985624
SLA	0.102802229605287	0.358336392281328	0.0958626294571844	-0.0396587361688357	-0.427913707866474
SLAIN1	-0.336537714001505	-0.589188876628884	-0.549635855181527	-0.34863642059882	-0.487618600341657
SLAIN2	-0.191043623750499	-0.149661436645699	-0.225202819565951	-0.354106022769806	-0.499093158300768
SLAMF6	0.689384834564026	0.901000136650628	0.969513566422711	0.78224087188556	0.321302639016674
SLBP	-0.338130340833634	-0.71554583352378	-0.488227615093484	-0.237402366489284	-0.423918594367878
SLC10A3	-0.02682149956478	-0.115963528219826	0.237732431362983	0.150971475189344	0.838165697156875
SLC10A7	-0.0210439415418957	0.221679793091163	0.0241903721229415	-0.0326557726166221	-0.000820147275142224
SLC11A2	-0.213148527607904	-0.337038020363427	-0.229530723498044	-0.387487101120918	-0.232788910450581
SLC12A2	-0.298936004787068	-0.408295270631551	-0.117693948282177	-0.0442346227303508	-0.258172599394516
SLC12A4	0.526950106199288	0.103973982435116	0.0610984314594689	0.132937943827433	0.786910068597802
SLC12A5	0.237099075851213	0.526704546784496	0.62478487680049	0.204750869736728	0.889188991501042
SLC12A6	-0.589665162663518	0.161398744843641	0.0884908854069544	-0.10885501127936	-0.0706327714537271
SLC12A7	0.112481297169964	-0.293640332216087	-0.115121842310923	-0.492908138633898	0.155626317268058
SLC12A9	0.362230594496642	0.379742240060786	0.820496009427525	0.457952329115595	0.856224258413239
SLC14A1	-0.265975552362895	0.594663962794488	1.39085799733277	0.821028595459394	-0.0246720407679025
SLC14A2	0.507538878537595	1.64144706049245	1.07124915206701	1.29794144754622	0.896305862109578
SLC15A2	0.0926143184704829	0.00491475313678434	-0.183521535371345	0.811676274102173	0.416788923168653
SLC15A4	-0.154489280316086	0.00277153279551354	0.328192760191406	0.21559113673238	0.0614126842524728
SLC16A1	-0.459997597195932	-0.606313974191018	-0.46402726167175	-0.223711845741944	-0.573328766457966
SLC16A10	0.179637500363797	-0.511056673462412	-0.287270645062134	-0.0764819915754021	-0.0374193187844792
SLC16A13	0.765462272566182	0.0722883288205427	-0.386442974727471	-0.347146318237779	-0.0712030066957055
SLC16A14	1.81341645043451	1.62806923055807	1.28328561113222	1.5183239682402	1.36940318819669
SLC16A2	0.535480447915661	2.09496482282748	1.7534241300388	1.66277495897376	1.74976435791919
SLC16A3	0.444159112197724	0.639630776103076	0.909105375562826	0.243970671085325	0.739571752527887
SLC16A6	0.837639267895423	1.60026412663158	1.40389045445246	1.18200198304148	1.04963047636039
SLC16A7	-0.583153999977642	-0.344176078606531	-0.422487957550721	-1.20341354637286	-1.06931068700134
SLC16A8	0.723526596060288	1.8415554779681	1.6824264005395	0.911828120294776	2.06983919165453
SLC17A5	0.690825193768627	0.503717525829823	0.113706429317716	-0.0140624518797274	-0.0774103962272847
SLC18A2	-0.477380008309759	-0.223856600836485	-0.0317849984047108	0.30039418528407	-0.019792713780026
SLC19A1	0.485154027633845	0.103680139140222	0.567386072731631	0.283651532897025	0.645670128815363
SLC19A2	0.142894186263302	0.0143797639616447	0.224746899710922	0.0720228868589971	-0.101228150462511
SLC1A4	0.536936258913283	0.261332196513332	-0.0234630395195662	-0.0142314310163149	0.161971068131719
SLC1A5	0.0790962693293996	-0.587167614312823	-0.522026332804347	-0.719210062781864	-0.479387273359415
SLC20A1	-0.318787881985195	-0.701513546756986	-0.521024906981731	-0.439399154096988	-0.257569824423435
SLC20A2	-0.0689258950644632	-0.0754963691838415	0.0371796650213294	0.0548546506277017	0.229170060015117
SLC22A17	0.576573589081763	0.652144433139952	1.0344154849555	1.14774329576762	1.72618593975496
SLC22A18	0.627001124289678	0.933624697860185	1.30706211243457	0.718360584041367	1.52108826911839
SLC22A23	0.432191113888603	0.753375722866939	1.03944882430941	0.855565997464832	1.04934730490991
SLC22A5	0.20894486545594	0.42884303982176	0.457205447513991	0.378129808461552	0.521552406759832
SLC23A1	0.176368091537471	-0.342787326912613	-0.537272744012751	-0.513002126436473	-0.45205613729347
SLC23A2	-0.0102903746071337	-0.319532166067387	-0.121386464267064	-0.363205393512299	-0.173495583489808
SLC24A1	-0.00514649079892595	0.509115781138679	0.271144852710791	0.0132866447262004	0.366008624037583
SLC24A6	-0.0788817518009402	-0.610595169617371	-0.499531781501918	-0.554734189882909	-0.230360511431659
SLC25A1	0.523014281464075	0.506609539060256	0.203268872453143	0.0360048789261144	0.349253915696222
SLC25A10	0.657549916282449	-0.431090638482363	-0.3033699213229	0.00431155929005372	0.462929400883875
SLC25A11	0.221256713462284	-0.0712599525615072	0.179403430282749	0.221661593945556	0.43117711936782
SLC25A12	0.115497895836989	0.289099759091368	0.144758170305469	0.228184836420385	0.288332326411799
SLC25A13	-0.0390545241253448	-0.581114518621977	-0.53003079784455	-0.0346923877577546	-0.244466049786737
SLC25A14	-0.143343135573071	0.083138691012923	-0.0766857471149865	0.220937257036062	-0.156252278848802
SLC25A15	0.0407305413004671	-0.137556612824827	-0.00765383692912437	0.251938241314093	0.223993111243355
SLC25A16	-0.0155781824563137	0.0542941815538582	0.0664536918316391	-0.0555452173284744	-0.311423248532257
SLC25A17	-0.21951874040932	-0.171606489696473	-0.121916003261404	0.143628512756304	-0.0226962539019775
SLC25A19	0.193340487471499	-0.573037526319499	-0.1354002590198	0.138374414094	0.301484705453056
SLC25A20	0.349496597311286	0.807737122357272	0.623732587172305	0.807551659738646	0.404265699145533
SLC25A22	-0.0197464727115637	-0.483595706365571	-0.126145235908061	-0.490347331782181	0.0461162793468269
SLC25A23	0.444039704056276	0.790048948393974	0.470758632760681	0.274941906272898	0.565021858323849
SLC25A24	-0.113262477173801	0.434373206334322	-0.262171871719338	-0.158282151319149	-0.262237575840501
SLC25A25	-0.0102553743645406	-0.165737809129316	0.200584872820424	0.013256123774215	0.143437485856837
SLC25A26	-0.0551220559917856	-0.254599988167961	-0.230397930319258	0.144973501354369	-0.172197530769708
SLC25A28	0.22617235909819	-0.182348307201855	0.0634629709937411	0.09895971645225	0.244565150615506
SLC25A29	1.00415517893784	0.842126673959054	0.729545379037284	0.223888789830733	0.910489984391871
SLC25A3	-0.0411634418590867	-0.187672707703998	-0.285953886384859	-0.07644693671052	-0.277402820792699
SLC25A30	0.596695791130703	0.616949898654074	0.872430940984015	1.10545735335339	0.965924808049012
SLC25A32	-0.356748302700433	-0.540449487719486	-0.237957489085728	-0.369524330211116	-0.456517330907878
SLC25A33	-0.377936564462103	-0.610859474176889	0.0190729335077646	0.154374289743637	0.0218006862520929
SLC25A35	0.381673841243114	0.368277362228207	0.305267957957405	0.329772162046548	0.644443289368332
SLC25A36	-0.422559485085013	-0.431015728372148	-0.362461090831652	-0.225959392972989	-0.474315033834821
SLC25A37	-0.107571533793473	-0.46399551699084	-0.137013203138588	-0.241774911428401	-0.031812824075049
SLC25A38	-0.331166414159684	-0.548291583880637	-0.203637049899466	-0.113762387907248	-0.0955710894224232
SLC25A39	0.216067766715186	-0.519379454516341	-0.202289698995384	-0.144102360360032	0.327211231378759
SLC25A4	0.212224502342906	0.167642570365221	0.0105890561631417	0.15977841333644	0.0828240729716424
SLC25A40	-0.255696646992645	-0.358036575373648	-0.302203119662735	-0.233841311445473	-0.485423656015906
SLC25A42	0.688650500709566	1.03625306143443	0.777014457364499	0.48618085456034	0.742055134756408
SLC25A43	0.0380373022319566	-0.0345272891201366	0.164699279880916	0.324192257847037	-0.0111285860323612
SLC25A44	0.194023511719593	0.104690051406214	-0.0034604435031117	-0.209506558839551	-0.107816340524242
SLC25A45	0.353994440151101	0.178161132469016	0.326008062168495	0.12525915738481	0.516344225038116
SLC25A46	-0.36307898782155	-0.223552176787319	-0.340465499301887	-0.174757653661042	-0.49627539879312
SLC25A5	-0.145124684047373	-0.494160719233632	-0.456167014406201	-0.15990789978311	-0.265132740204431
SLC25A6	0.235425064262124	-0.105592561097019	-0.00890113199520858	-0.154703758640128	-0.073383221933914
SLC26A1	0.492013657979508	0.144550653924986	-0.0559570010799451	-0.428923737565091	0.766224246219072
SLC26A10	0.477672715676516	0.549317879888109	0.184997605550911	0.0936426969429235	0.74962964595053
SLC26A2	-0.455515889239963	0.33277541816982	0.0104806102911281	0.157223808077094	-0.321258166877721
SLC26A6	0.462136171831103	0.846192551410248	0.507202362717629	0.201182947167938	0.264130573970626
SLC27A1	0.746427622337735	0.952982936141865	0.883629300525986	0.247582295186968	0.74766304710173
SLC27A2	0.172715647218208	-0.484590140753955	0.211230022518218	0.385561626421139	0.60982967500009
SLC27A3	0.11420863697901	-0.427807091470687	-0.161517404628561	0.0617651363475192	0.635760496626455
SLC27A4	0.243511047989637	-0.417080277883984	0.0365934104664652	0.0298482953359087	0.342283474166288
SLC27A5	0.629258778124686	-0.0895348342840369	-0.105896070747299	0.426518126407768	0.62773979822417
SLC29A1	-1.02895809855685	-1.82590891627837	-1.32851032067529	-1.05956895620657	-0.780608686839331
SLC29A2	0.450611922278086	-0.14578544844915	-0.0111028948176988	-0.135347016580778	0.190023525530731
SLC29A3	-0.0683092682866841	-0.0686223167039852	-0.215778420262671	0.144714426328368	0.522155241309987
SLC29A4	0.00259448849333588	0.270490147116783	0.3241209978652	0.16212015456022	0.642343330950938
SLC2A1	0.0859776346193466	-0.595989467458356	-0.261053874515319	-0.627339794769767	-0.378905942167351
SLC2A11	0.283809311333328	0.815133128523743	0.935852801923222	0.715139241664174	0.750797073918714
SLC2A12	0.543671834799452	1.40169381536323	0.964481167193904	0.806245237322655	0.531490552914169
SLC2A13	-0.0416844335971586	-0.032536425434184	0.0853161409849922	0.204925670457001	0.122086179384986
SLC2A3	0.96432100752803	0.454712210246512	-0.599913000197041	-0.934430337811935	-1.17337291055547
SLC2A4RG	0.194589460831072	0.127449761329749	0.379338875654298	-0.0510418317865615	0.538542655680889
SLC2A6	0.695552353890217	0.638126930609299	0.609912153830571	0.538066328806709	0.635358422768282
SLC2A9	-0.397604010498673	-0.692978140607106	-0.352315373130022	-0.294249910776989	-0.579308130055175
SLC30A1	0.182240313152374	0.0970212648248165	0.0148998512002463	0.18041961968221	0.12294485802679
SLC30A4	0.342910346040318	0.780385301285112	1.02244360170599	1.44184396508591	0.755539095010719
SLC30A5	-0.265138532197969	-0.149294663236511	-0.195270245902331	-0.012560337222254	-0.384338382027626
SLC30A6	-0.458380114562173	-0.166613625665195	-0.120426466124345	0.017601210424949	-0.206438559720431
SLC30A7	-0.256479417298707	-0.233597802807238	0.0432235580736563	-0.256112648574206	-0.375240324022759
SLC30A9	-0.265041653723976	-0.178317380660535	-0.185281318856575	-0.107575016200843	-0.382325708938085
SLC31A1	-0.110194353599456	-0.0695837088502945	-0.222523046137826	-0.0459529120492616	-0.112220793631118
SLC33A1	-0.150914279400145	0.0312899429255122	-0.0186550704067724	-0.259900295718403	-0.35039944936182
SLC34A1	2.35225973371021	2.36630004900381	2.43909233569161	1.96206613315704	2.06302074414227
SLC35A1	-0.237903200956626	-0.237263234632599	-0.0407686450074606	0.440865526300896	-0.151072833275042
SLC35A2	0.205778375088107	-0.0934880664272269	-0.163658656631394	-0.175788181014542	0.231574691028315
SLC35A3	-0.578643957220431	-0.150512833711448	-0.283348910855798	-0.302001491220981	-0.461550487155788
SLC35A4	0.312334722680682	0.166600502052353	0.170398362041486	0.147803450452313	0.445703023790971
SLC35A5	-0.374702823008379	0.0298783475235834	0.046124805942762	0.0342005996837942	-0.280048862743388
SLC35B1	-0.0316444209521948	0.0778840300954719	0.0187296674845794	0.183682115034403	0.0980059700269527
SLC35B2	-0.122572764292412	-0.313456608491301	-0.192260828712821	-0.102969561846252	-0.00716315980778881
SLC35B3	-0.150060997984159	0.175542683058374	0.0339626918783926	0.13750794164514	-0.132764183763682
SLC35B4	-0.208104125337593	-0.164606914236146	0.0207448483566532	-0.0357185521368082	-0.132395036211747
SLC35C1	0.118735019117601	0.191104369744341	0.209201830144949	0.217767432241815	0.391962360158599
SLC35C2	0.245534869837656	-0.0723763893336911	0.0546798463711054	-0.0419733965436422	0.140214839957406
SLC35D1	-0.442781963939565	-0.093561499655723	0.0545692634034823	-0.119081231463083	-0.181482418533604
SLC35E1	0.036428926844552	-0.06860018544567	0.169693612273381	-0.11004694625045	-0.0370921285567863
SLC35E2	0.357717632588568	0.908059901997993	0.917929646092956	-0.0299357717563355	0.516495035369367
SLC35E2B	0.167354913003565	0.57847225692721	0.561987989593835	0.136410367922972	0.255554521821444
SLC35E3	0.34362130018616	0.814919480182485	0.41535895978944	0.402312898630965	0.361151127735594
SLC35E4	1.05298721913005	0.0675261202815434	1.10628527288147	0.83072565896055	1.10947317602959
SLC35F2	-0.248581855352445	-0.313326161772226	0.0832900584817793	0.131920234855331	-0.0149409914871521
SLC35F5	-0.195059744438158	0.377657716183283	0.166865130512898	-0.105765594407409	-0.267680499087816
SLC36A1	0.270519362526625	0.39036240030883	0.684978954183028	0.157629751048429	0.333030907087593
SLC36A4	-0.376329832737881	-0.609722998134023	-0.539083454669736	-0.248558182913439	-0.521396742715556
SLC37A1	0.919052314103581	1.81989495805434	2.15990571111045	1.79347272011036	1.76606232791937
SLC37A3	-0.280508047639234	-0.0655079747547481	-0.00284046185233909	-0.0334498802308829	-0.321759301980672
SLC37A4	0.178380695224537	-0.382265756843183	-0.317900132437051	0.00333105090944502	0.18276116129222
SLC38A1	-0.321486060047236	-0.401536904931048	-0.422492711912718	-0.479510300782753	-0.640983274236866
SLC38A10	0.459548598799984	0.391932224057591	0.581179285010911	0.194489002345223	0.681748140783851
SLC38A2	-0.313126079189761	-0.110762699861253	-0.495108664915569	-0.529350063255992	-0.738077262988791
SLC38A5	0.26092296653057	-0.304535218211798	-0.318426724208163	0.152376337715384	0.420307067498769
SLC38A6	-0.0687045079119201	0.182846080929608	-0.108311428300836	-0.192247160720342	-0.0868065953947521
SLC38A7	0.063672371592678	0.263538116001959	-0.0132876171995714	-0.19472647572117	0.0195848157054324
SLC38A9	-0.368077035989488	-0.195679060930379	-0.148673437442243	-0.0298973290943904	-0.255482593473877
SLC39A1	0.188349958276904	-0.0610317757566228	-0.111900261105318	-0.067191103671121	0.143471137110904
SLC39A10	-0.646423580934652	-0.509340871838431	-0.441613570991472	-0.715837974394731	-0.928934671016721
SLC39A11	0.260773218823928	-0.147369186288632	0.5257934629001	0.552845437653342	0.372539413775125
SLC39A13	0.769708150203527	0.800275662155093	0.914757558569894	0.690669904421944	0.942172076695877
SLC39A14	-0.467625332584153	-0.351719219532341	0.0482789363989515	-0.255860643917535	0.153731830387743
SLC39A3	0.330822422029149	0.348545907353199	0.252151159606575	0.101570877984942	0.535023159399443
SLC39A6	-0.311981372725715	-0.0695391798013488	-0.214385554447589	-0.110619529216315	-0.286531012127632
SLC39A7	0.334673318579471	0.335148351717273	0.123367153292491	0.259544417418018	0.396231654450651
SLC39A8	0.10358413115875	-0.00273299661433248	0.0927701424525123	0.113943255617028	-0.169843470762309
SLC39A9	-0.146549264744902	0.255181775902258	0.0264633399799151	0.0172588577445616	-0.00712717145733685
SLC3A2	0.0426471891203812	-0.53213933579876	-0.576842566893362	-0.566465909505707	-0.160721065464906
SLC40A1	0.379141658456203	0.779726259034485	0.286147711631491	0.398451027116808	0.00152733761159634
SLC41A1	-0.708635315367218	-0.191721376160135	-0.101724230286842	-0.120083368391453	0.184941488389434
SLC41A2	-0.34077631337128	0.636481398854216	0.961862824971804	1.22213274445797	0.625272209369968
SLC41A3	0.16287583639068	0.102579388068847	0.17504949000304	0.0481181651160388	0.272569901635959
SLC43A1	0.754792276199316	0.765770876170329	0.815680165577929	0.851209666712489	0.684390590710477
SLC43A2	-0.356754926757892	-0.96277502679141	-0.298276244379605	-0.365709367275555	-0.0468084452570116
SLC43A3	-0.305108083815804	-0.903832364659553	-0.6847067769976	-0.478353680077778	-0.364026776321807
SLC44A1	-0.198878132957743	0.474275522505439	-0.108607944944198	0.086577100114936	-0.0582465320398421
SLC44A2	0.128683455395751	0.436265626239605	0.151965142892593	0.106109673739357	0.0198007489238284
SLC44A5	-0.357758882092637	1.17157303600641	1.85093471558746	1.28794412650211	0.918806920118625
SLC45A1	0.70530532987557	1.61110240203609	0.918368610986877	1.432239403528	1.56949843890004
SLC45A3	0.00690012441742721	-0.563255253664218	0.0216835903329574	-0.23822715826817	-0.0425080660025709
SLC45A4	0.0112863335199428	0.164376309942347	0.495038898292331	0.231941199363948	0.424842567880002
SLC46A3	0.307646893472747	0.694383336602195	0.710525323889996	0.716325397368294	0.435373068683746
SLC48A1	0.0399284765828733	-0.14983071461116	-0.365964816508628	-0.0293207725918588	0.0833883895129201
SLC4A1AP	-0.276717302834855	-0.0602926983296649	-0.163649016109583	-0.0074628035855083	-0.226344652643333
SLC4A2	0.157517770753582	-0.0479306436133408	0.121307374205549	-0.0239998269161825	0.52684735973908
SLC4A4	0.366623978580993	0.465425328115637	0.121577408856496	0.481235974358632	0.555846655676323
SLC4A7	-0.122061312943683	-0.219278877706661	-0.13307133994854	-0.286584632130586	-0.578802387003543
SLC4A8	-0.878396593524405	0.595950466365851	-0.252816202695666	-0.609781282862174	-0.727458917656912
SLC4A9	1.3563559962236	2.52838616391358	3.38980126399561	3.19692489874947	3.17339036392485
SLC5A3	-0.0689821944228319	-0.250683181310556	-0.462004761021605	-0.493703409302138	-0.802156948744553
SLC5A6	-0.136035088684085	-0.316586237265711	-0.130999928626813	-0.0831508886510261	0.31284816675637
SLC6A15	-0.52010595472695	-0.804126980458711	-0.143956893496784	-0.124676577798737	-0.6366988456669
SLC6A18	-0.931898743678366	-1.20335591003581	-0.733787965409995	-0.227769914645479	-0.127302201857612
SLC6A19	-0.702066201948717	-1.4480601675406	-0.71254522443634	-0.383233270645818	-0.340316402664673
SLC6A20	-0.617182222632222	0.135895525328831	0.93707148802069	0.929341436145436	0.739847858300038
SLC6A6	-0.0684074261094308	-0.516243711125381	-0.172345940463483	-0.427757457721948	-0.342352440010505
SLC6A8	0.63150404669832	1.29263996124343	1.22534853620205	1.49080532335685	1.5865465586547
SLC6A9	0.367464148915543	-0.308941167749622	0.252366071671975	0.42503229805928	0.692576028983891
SLC7A1	-0.156939850209355	-0.623351521378621	-0.538087058866824	-0.899851971741226	-0.339811442813731
SLC7A11	-0.167490544897101	0.131037047414764	-0.671075638614231	-1.23646641652828	-0.659212270210827
SLC7A3	0.0641658373804138	-0.0935167400210145	-0.330095993177942	-0.158192366307322	-0.0387960298281288
SLC7A5	0.0664361925537075	-0.652116105397841	-0.681819095056666	-0.945712437629723	-0.480770078026937
SLC7A5P2	0.350178419931841	0.0183434659271782	-0.0196033328955368	-1.04452954723805	-0.277585686044667
SLC7A6	-0.590758764576102	-0.507516690705977	-0.477446442537498	-0.510302017258727	-0.273960855197983
SLC7A6OS	0.211198655345097	0.229758792073273	-0.0831327048444572	-0.170898250315461	-0.138212818057489
SLC7A7	0.910796230810883	2.06209541545891	1.96464538865273	1.686536714011	1.76614671302759
SLC8A1	-0.260179443748616	-0.417267438981672	-0.539433050154171	-0.529645535843187	0.206748853027298
SLC9A1	0.147473058442305	0.121740322363744	-0.118343425716401	-0.199087598889977	0.309134023635914
SLC9A3	1.05282813458336	1.24269004701597	1.16479457257667	0.748721074927576	1.20577149249171
SLC9A3R1	-0.21411796599544	-0.0710323497997874	-0.0268742693599177	-0.305487574021116	-0.0721054030782662
SLC9A3R2	0.466249566913222	0.491550316260048	1.03985544509988	1.46442293387109	1.78096189086007
SLC9A5	0.536183270878168	0.694771379581356	0.430076370058399	0.335192720763544	0.0793306765642894
SLC9A6	0.097339699458734	0.280029331397172	-0.0164800385254141	0.0444532126179528	-0.0877387332089586
SLC9A7	-0.0496145136004927	0.470618671777887	0.319222365363744	-0.118564348842512	0.288347884794097
SLC9A8	0.345530341431857	0.328027502343654	0.284709030885983	-0.0699031810527199	0.322544187251868
SLC9A9	0.739098154042531	1.25423032694925	1.01620657090538	1.13381065767384	1.48648829152351
SLCO1A2	0.160585349617868	1.00316914315782	0.718259480062595	0.489929003958387	-0.011153846405318
SLCO3A1	0.256051114497975	0.364712510214227	0.383210314708738	0.338864110896513	0.711796442445579
SLCO4A1	-0.00461344267309336	-0.598694056461935	0.0917526267378275	-0.309211237020063	0.237682052615529
SLFN11	-0.487187058696699	-0.589238375488657	-0.59186139497911	-0.533516234112239	-0.669166135325368
SLFN13	0.0439046494451331	-0.366052054190317	-0.389989195935229	-0.366273945240525	-0.393686360174358
SLFN5	-1.23947275472388	-0.0455900044063887	-0.484925327623176	-0.760922267064399	-0.958315006894046
SLFNL1	-0.736461260076835	-0.831302972094804	-0.0951112310731948	-0.790430982240709	0.380319447995303
SLIT1	-0.298861438335853	-1.55812956108192	-1.19706885073155	-1.32845242435646	-0.822802457199135
SLK	-0.0553613672630808	0.143013795347408	-0.0106383374065967	-0.00453735445561582	-0.236427961384615
SLMAP	-0.272388356860677	-0.117493105176331	-0.109383478993356	-0.327011700138111	-0.355156455223854
SLMO1	0.411663233779514	-0.119257041939691	0.58051141050914	0.141078844159681	0.648258960643719
SLMO2	-0.447819208099302	-0.414070196131064	-0.26697619491795	-0.0317067934689514	-0.42241966040862
SLTM	-0.252320039998273	-0.310437223119039	-0.219657687301267	-0.266524602497777	-0.498577929120559
SLU7	-0.17339539384329	0.0481501213757728	-0.181143703017379	-0.0580621104824687	-0.311590938862173
SMAD1	0.725567944795472	0.622387889350373	0.586586501270408	0.457409687050429	0.32612308273297
SMAD2	-0.187558550154755	-0.145870409516101	-0.302169531966178	-0.158779386074719	-0.398816862920192
SMAD3	-0.566372419980623	0.364773274487281	0.268976039134061	0.152920328071075	0.320630312743579
SMAD4	-0.34020434854346	-0.452893269374027	-0.489438755048615	-0.434569606914163	-0.438061811384194
SMAD9	-0.252935847993163	0.289326071331604	0.1609754570333	0.410201123734473	0.195911817733059
SMAGP	0.414621626721519	1.47237018437284	0.477768655609449	0.930669674934275	1.20592194188391
SMAP1	0.132848654679055	0.175333303445657	0.285150175732695	0.104949435885621	0.129742954430905
SMAP2	0.114106333846853	0.150797154551325	-0.0722094505800516	-0.0450183847410636	-0.106271428871493
SMARCA2	0.564002473432676	1.09598895814861	0.864034526494165	1.0140423552587	0.898174246467
SMARCA4	0.222742262980745	-0.302212190884343	-0.0901148206750847	-0.303945435442148	0.0460041973269391
SMARCA5	-0.416931255560103	-0.380425350018178	-0.460115119941245	-0.247103141142783	-0.653435431034439
SMARCAD1	-0.528733103056844	-0.0564184929054827	-0.255524920194002	-0.286157087578703	-0.567796718665398
SMARCAL1	0.0121796985980908	-0.00679106044100116	0.0527153764951734	0.150973232917029	0.195437524645102
SMARCB1	0.100619582480584	-0.0715751887437074	-0.13725458307833	-0.190804708278318	0.000509268134138729
SMARCC1	-0.33571510670572	-0.441646687287931	-0.433183896887903	-0.436324980786235	-0.481390561014619
SMARCC2	0.0817272020720651	0.101974936898591	-0.0656869605085149	-0.187704163256686	0.12192415374895
SMARCD1	-0.121105957719727	-0.161890707561501	-0.30633976595948	-0.361641520056392	-0.283200701481437
SMARCD2	0.101232041613899	-0.0698739409080284	-0.0794309393349201	0.00609862229213379	0.0870995507664617
SMARCD3	0.221496856956384	0.323649514783197	0.962094353094778	1.17549546431758	1.05339255601635
SMARCE1	-0.0987386325836152	-0.105977337094276	-0.170902110824561	0.0886256314519355	-0.168962387296025
SMC1A	-0.343518041995693	-0.320741482538776	-0.554829206207059	-0.495226315970524	-0.440416047163219
SMC2	-0.428218222625559	-0.275419935544249	-0.43875040699472	-0.330168619727194	-0.457349518253457
SMC3	-0.424902094399619	-0.534963724018293	-0.793854349907913	-0.409644651893297	-0.67816439143365
SMC4	-0.534732188036506	-0.4157938023753	-0.587154111492534	-0.578799977418474	-0.82760829103076
SMC5	-0.553770521752454	-0.3041371338659	-0.390179516707029	-0.317481458087194	-0.608058102244201
SMC6	-0.293358011938249	0.0104918731257346	-0.230053363414771	0.0681145423184897	-0.209084002197057
SMCHD1	-0.181050683382442	-0.349906745577808	-0.846631095024569	-1.31269987587767	-0.931187092331466
SMCR7	0.48102915576092	0.397679069777025	0.229999752680553	0.143576546126186	0.479912305925838
SMCR7L	-0.389908212357166	-0.506232801732654	-0.341387265819517	-0.571795629280994	-0.413539627517207
SMCR8	-0.413246948159014	-0.192681027043855	-0.421537079267962	-0.954128734952256	-0.493907043053761
SMEK1	-0.387005540804972	-0.301753692518019	-0.345413438705386	-0.280366560140108	-0.460808166177722
SMEK2	-0.407833222454789	-0.226685809717428	-0.335682890494095	-0.361855866834036	-0.506246685232664
SMG1	-0.448715352248967	-0.364139826115065	-0.475546368739319	-0.784155004968989	-0.67509877248191
SMG5	-0.0609219661569699	-0.176032457005621	-0.183425767060109	-0.260006455755359	0.100071380925857
SMG6	0.0818429828238124	0.167418657656999	0.0499161925763093	-0.024113199063789	0.185685213029608
SMG7	-0.28771797705333	-0.328266247082168	-0.423710546132782	-0.565317079827866	-0.359573207587097
SMN1	-0.489390316826363	-0.504307744451764	-0.592799953091705	-0.240638066427071	-0.554308045741962
SMN2	-0.448995580546361	-0.585762600445126	-0.330903399825668	-0.278183321092302	-0.753091697705171
SMNDC1	-0.2918103132149	-0.344813536063635	-0.572658061061407	-0.415119438010477	-0.73028345051035
SMO	0.492396312116502	0.776341429731885	0.581493620262018	0.628653726927101	0.907513323274285
